temperature,mixing_ratio,refresh_count,elapsed_time,growth_percentage,remaining_time
24,1:02:02,11,390,91,40
24,1:02:02,11,430,104,0
26,1:01:01,11,0,0,320
26,1:01:01,11,140,21,180
26,1:01:01,11,170,39,150
26,1:01:01,11,200,68,120
26,1:01:01,11,240,82,80
26,1:01:01,11,320,118,0
26,1:02:02,11,0,0,360
26,1:02:02,11,140,11,220
26,1:02:02,11,170,21,190
26,1:02:02,11,200,25,160
26,1:02:02,11,240,54,120
26,1:02:02,11,320,96,40
26,1:02:02,11,360,114,0
24,1:01:01,12,0,0,280
24,1:01:01,12,90,10,190
24,1:01:01,12,130,26,150
24,1:01:01,12,160,40,120
24,1:01:01,12,190,55,90
24,1:01:01,12,220,69,60
24,1:01:01,12,240,83,40
24,1:01:01,12,260,90,20
24,1:01:01,12,270,97,10
24,1:01:01,12,280,100,0
24,1:02:02,12,0,0,370
24,1:02:02,12,30,2,340
24,1:02:02,12,120,9,250
24,1:02:02,12,160,20,210
24,1:02:02,12,190,29,180
24,1:02:02,12,220,41,150
24,1:02:02,12,250,54,120
24,1:02:02,12,270,61,100
24,1:02:02,12,290,71,80
24,1:02:02,12,300,75,70
24,1:02:02,12,310,79,60
24,1:02:02,12,320,82,50
24,1:02:02,12,330,86,40
24,1:02:02,12,350,93,20
24,1:02:02,12,370,100,0
26,1:01:01,12,0,0,260
26,1:01:01,12,90,14,170
26,1:01:01,12,130,31,130
26,1:01:01,12,160,45,100
26,1:01:01,12,190,62,70
26,1:01:01,12,220,83,40
26,1:01:01,12,240,93,20
26,1:01:01,12,260,100,0
26,1:02:02,12,0,0,390
26,1:02:02,12,30,2,360
26,1:02:02,12,120,7,270
26,1:02:02,12,160,13,230
26,1:02:02,12,190,21,200
26,1:02:02,12,220,30,170
26,1:02:02,12,250,57,140
26,1:02:02,12,270,64,120
26,1:02:02,12,290,71,100
26,1:02:02,12,300,79,90
26,1:02:02,12,310,80,80
26,1:02:02,12,320,82,70
26,1:02:02,12,330,86,60
26,1:02:02,12,350,91,40
26,1:02:02,12,370,96,20
26,1:02:02,12,390,100,0
26,1:01:01,1,0,0,300
26,1:01:01,1,120,19,180
26,1:01:01,1,180,46,120
26,1:01:01,1,210,61,90
26,1:01:01,1,240,75,60
26,1:01:01,1,280,93,20
26,1:01:01,1,300,100,0
28,1:02:02,2,0,0,300
28,1:02:02,2,120,15,180
28,1:02:02,2,180,39,120
28,1:02:02,2,210,57,90
28,1:02:02,2,240,72,60
28,1:02:02,2,280,93,20
28,1:02:02,2,300,104,0
24,1:01:01,2,0,0,370
24,1:01:01,2,160,22,210
24,1:01:01,2,240,56,130
24,1:01:01,2,290,78,80
24,1:01:01,2,310,91,60
24,1:01:01,2,370,122,0
26,1:01:01,2,0,0,290
26,1:01:01,2,160,36,130
26,1:01:01,2,240,82,50
26,1:01:01,2,290,107,0
28,1:01:01,2,0,0,290
28,1:01:01,2,160,40,130
28,1:01:01,2,240,96,50
28,1:01:01,2,290,121,0
24,1:02:02,2,0,0,405
24,1:02:02,2,140,9,265
24,1:02:02,2,220,30,185
24,1:02:02,2,270,50,135
24,1:02:02,2,290,57,115
24,1:02:02,2,350,89,55
24,1:02:02,2,380,96,25
24,1:02:02,2,405,107,0
26,1:02:02,2,0,0,380
26,1:02:02,2,140,11,240
26,1:02:02,2,220,33,160
26,1:02:02,2,270,56,110
26,1:02:02,2,290,67,90
26,1:02:02,2,350,96,30
26,1:02:02,2,380,107,0
28,1:02:02,2,0,0,350
28,1:02:02,2,140,15,210
28,1:02:02,2,220,54,130
28,1:02:02,2,270,73,80
28,1:02:02,2,290,85,60
28,1:02:02,2,350,100,0
24,1:05:05,2,0,0,530
24,1:05:05,2,120,5,410
24,1:05:05,2,200,13,330
24,1:05:05,2,250,21,280
24,1:05:05,2,330,46,200
24,1:05:05,2,360,54,170
24,1:05:05,2,520,96,10
24,1:05:05,2,530,100,0
26,1:05:05,2,0,0,520
26,1:05:05,2,120,2,400
26,1:05:05,2,200,11,320
26,1:05:05,2,250,23,270
26,1:05:05,2,330,54,190
26,1:05:05,2,360,64,160
26,1:05:05,2,520,100,0
28,1:05:05,2,0,0,380
28,1:05:05,2,120,3,260
28,1:05:05,2,200,28,180
28,1:05:05,2,250,48,130
28,1:05:05,2,270,62,110
28,1:05:05,2,330,76,50
28,1:05:05,2,380,100,0
28,1:01:01,4,0,0,230
28,1:01:01,4,180,79,50
28,1:01:01,4,220,96,10
28,1:01:01,4,230,100,0
28,1:02:02,4,0,0,340
28,1:02:02,4,170,30,170
28,1:02:02,4,250,70,90
28,1:02:02,4,340,102,0
26,1:01:01,4,0,0,240
26,1:01:01,4,180,66,60
26,1:01:01,4,220,89,20
26,1:01:01,4,240,104,0
26,1:05:05,4,0,0,480
26,1:05:05,4,130,4,350
26,1:05:05,4,210,16,270
26,1:05:05,4,300,45,180
26,1:05:05,4,480,107,0
24,1:01:01,4,0,0,300
24,1:01:01,4,180,43,120
24,1:01:01,4,220,61,80
24,1:01:01,4,260,82,40
24,1:01:01,4,300,100,0
28,1:01:01,5,0,0,260
28,1:01:01,5,100,4,160
28,1:01:01,5,140,21,120
28,1:01:01,5,170,46,90
28,1:01:01,5,200,71,60
28,1:01:01,5,260,121,0
28,1:02:02,5,0,0,275
28,1:02:02,5,85,5,190
28,1:02:02,5,125,21,150
28,1:02:02,5,155,21,120
28,1:02:02,5,185,54,90
28,1:02:02,5,245,89,30
28,1:02:02,5,275,104,0
28,1:05:05,5,0,0,360
28,1:05:05,5,50,4,310
28,1:05:05,5,90,7,270
28,1:05:05,5,120,14,240
28,1:05:05,5,150,25,210
28,1:05:05,5,210,46,150
28,1:05:05,5,240,61,120
28,1:05:05,5,270,73,90
28,1:05:05,5,300,86,60
28,1:05:05,5,360,105,0
26,1:01:01,5,0,0,290
26,1:01:01,5,100,9,190
26,1:01:01,5,140,21,150
26,1:01:01,5,170,21,120
26,1:01:01,5,200,54,90
26,1:01:01,5,260,93,30
26,1:01:01,5,290,107,0
26,1:02:02,5,0,0,335
26,1:02:02,5,85,5,250
26,1:02:02,5,125,14,210
26,1:02:02,5,155,25,180
26,1:02:02,5,185,36,150
26,1:02:02,5,245,68,90
26,1:02:02,5,275,79,60
26,1:02:02,5,305,95,30
26,1:02:02,5,335,102,0
26,1:05:05,5,0,0,510
26,1:05:05,5,50,4,460
26,1:05:05,5,90,4,420
26,1:05:05,5,120,7,390
26,1:05:05,5,150,11,360
26,1:05:05,5,210,21,300
26,1:05:05,5,240,30,270
26,1:05:05,5,270,39,240
26,1:05:05,5,300,50,210
26,1:05:05,5,360,68,150
26,1:05:05,5,390,75,120
26,1:05:05,5,420,86,90
26,1:05:05,5,450,86,60
26,1:05:05,5,485,93,25
26,1:05:05,5,510,102,0
24,1:01:01,5,0,0,350
24,1:01:01,5,100,4,250
24,1:01:01,5,140,11,210
24,1:01:01,5,170,21,180
24,1:01:01,5,200,36,150
24,1:01:01,5,260,50,90
24,1:01:01,5,290,82,60
24,1:01:01,5,320,98,30
24,1:01:01,5,350,111,0
24,1:05:05,5,0,0,485
24,1:05:05,5,50,4,435
24,1:05:05,5,90,7,395
24,1:05:05,5,120,7,365
24,1:05:05,5,150,11,335
24,1:05:05,5,210,23,275
24,1:05:05,5,240,32,245
24,1:05:05,5,270,39,215
24,1:05:05,5,300,48,185
24,1:05:05,5,360,68,125
24,1:05:05,5,390,79,95
24,1:05:05,5,420,84,65
24,1:05:05,5,450,96,35
24,1:05:05,5,485,100,0
28,1:02:02,6,0,0,345
28,1:02:02,6,85,5,260
28,1:02:02,6,115,11,230
28,1:02:02,6,145,21,200
28,1:02:02,6,175,32,170
28,1:02:02,6,205,46,140
28,1:02:02,6,265,82,80
28,1:02:02,6,295,91,50
28,1:02:02,6,345,114,0
28,1:05:05,6,0,0,360
28,1:05:05,6,100,4,260
28,1:05:05,6,130,7,230
28,1:05:05,6,160,14,200
28,1:05:05,6,190,21,170
28,1:05:05,6,220,36,140
28,1:05:05,6,280,68,80
28,1:05:05,6,310,82,50
28,1:05:05,6,360,111,0
26,1:02:02,6,0,0,375
26,1:02:02,6,85,7,290
26,1:02:02,6,115,13,260
26,1:02:02,6,145,20,230
26,1:02:02,6,175,7,200
26,1:02:02,6,205,36,170
26,1:02:02,6,265,61,110
26,1:02:02,6,295,66,80
26,1:02:02,6,345,93,30
26,1:02:02,6,375,107,0
